City,State,Country,lat,lng
Kombissiri,Centre-Sud,Burkina Faso,12.0667,-1.3333
Vinces,Los Ríos,Ecuador,-1.55,-79.7333
Dayr Ab? Sa‘?d,Irbid,Jordan,32.5025,35.6922
Jinka,YeDebub Bih?roch Bih?reseboch na Hizboch,Ethiopia,5.7833,36.5667
Nav?pur,Mah?r?shtra,India,21.17,73.78
Calintaan,Occidental Mindoro,Philippines,12.5756,120.9428
Temse,Flanders,Belgium,51.1167,4.2
Friedberg,Hesse,Germany,50.3333,8.75
Quezaltepeque,Chiquimula,Guatemala,14.6333,-89.45
Sal?ya,Gujar?t,India,22.32,69.6
Augustów,Podlaskie,Poland,53.8436,22.9794
Lewe,Nay Pyi Taw,Myanmar,19.6333,96.1167
Zionsville,Indiana,United States,39.9897,-86.3182
Matsubushi,Saitama,Japan,35.9258,139.8152
Gorodets,Nizhegorodskaya Oblast’,Russia,56.65,43.4833
Socorro,Santander,Colombia,6.5333,-73.2
Budaörs,Pest,Hungary,47.4607,18.958
Highland Park,Illinois,United States,42.1823,-87.8104
Trutnov,Královéhradecký Kraj,Czechia,50.5606,15.9131
Padada,Davao del Sur,Philippines,6.6333,125.35
Sue,Fukuoka,Japan,33.5872,130.5072
Petite Rivière de Nippes,Nippes,Haiti,18.4833,-73.25
Pinhão,Paraná,Brazil,-25.6958,-51.66
Bergen,Noord-Holland,Netherlands,52.6667,4.7167
Piagapo,Lanao del Sur,Philippines,8,124.2
Mozhaysk,Moskovskaya Oblast’,Russia,55.5167,36.0333
Shangpa,Yunnan,China,26.9052,98.8679
‘Aynk?wah,Arb?l,Iraq,36.2292,43.9936
Qarata?,,Kazakhstan,43.1667,70.45
Candelária,Rio Grande do Sul,Brazil,-29.6689,-52.7889
Yoshida,Shizuoka,Japan,34.7709,138.252
Marogong,Lanao del Sur,Philippines,7.6667,124.15
Zaragoza,Chimaltenango,Guatemala,14.6498,-90.8902
Rendsburg,Schleswig-Holstein,Germany,54.3,9.6667
Neuburg,Bavaria,Germany,48.7333,11.1833
Tameslouht,Marrakech-Safi,Morocco,31.5,-8.1
Kott?ru,Karn?taka,India,14.8262,76.2259
Northfleet,Kent,United Kingdom,51.44,0.34
Hafnarfjörður,Hafnarfjörður,Iceland,64.02,-21.97
Dahana,Khatlon,Tajikistan,38.0583,69.8667
Agde,Occitanie,France,43.3108,3.4758
LaSalle,Ontario,Canada,42.2167,-83.0667
Austintown,Ohio,United States,41.0932,-80.7405
Makato,Aklan,Philippines,11.712,122.2922
Greenville,Mississippi,United States,33.385,-91.0514
Plympton,Plymouth,United Kingdom,50.386,-4.051
Bir?r,Karn?taka,India,13.5972,75.9717
Tizi Gheniff,Boumerdes,Algeria,36.5891,3.7678
Crevillente,Valencia,Spain,38.2486,-0.8089
Ikoto,Eastern Equatoria,South Sudan,4.0783,33.1089
El Kseur,Bejaïa,Algeria,36.6844,4.8522
Salem,New Hampshire,United States,42.7902,-71.2202
Les Palmes,Sud-Est,Haiti,18.3333,-72.85
Guotang,Guangdong,China,23.8414,115.9157
Ta?ova,Amasya,Turkey,40.75,36.3167
Paraipaba,Ceará,Brazil,-3.4389,-39.1478
Bra,Piedmont,Italy,44.7,7.85
Planadas,Tolima,Colombia,3.1964,-75.6444
Milford,Massachusetts,United States,42.1565,-71.5188
Mathba,Barishal,Bangladesh,22.3,89.95
Liberty,Missouri,United States,39.2394,-94.4191
Miramar,Buenos Aires,Argentina,-38.2667,-57.8333
Tabio,Cundinamarca,Colombia,4.9158,-74.0983
Brodnica,Kujawsko-Pomorskie,Poland,53.2597,19.3956
Xiaba,Guizhou,China,27.8825,108.1017
Mucari,Malanje,Angola,-9.4667,16.9167
M?n?dasht,Golest?n,Iran,37.2289,55.3747
Agno,Pangasinan,Philippines,16.1161,119.8027
Sottaiyamp?laiyam,Tamil N?du,India,11.4053,77.6794
Conguaco,Jutiapa,Guatemala,14.047,-90.0336
Du Yar,Mon State,Myanmar,15.2617,97.7819
L’Arbaa Naït Irathen,Tizi Ouzou,Algeria,36.6367,4.2067
Motala,Östergötland,Sweden,58.5333,15.0333
Krishnar?jpet,Karn?taka,India,12.6662,76.4877
Sainte-Julie,Quebec,Canada,45.5833,-73.3333
Shibancun,Guangdong,China,22.1539,110.7082
Barbosa,Santander,Colombia,5.933,-73.621
Placer,Surigao del Norte,Philippines,9.657,125.6016
Hakmana,Southern,Sri Lanka,6.0796,80.6577
Landhaura,Uttar?khand,India,29.82,77.93
Bontoc,Southern Leyte,Philippines,10.35,124.9667
Shubr?kh?t,Al Bu?ayrah,Egypt,31.0275,30.7128
Ragan Sur,Isabela,Philippines,17.3167,121.7833
Yong’ancun,Guangdong,China,23.1788,112.6904
Nattam,Tamil N?du,India,10.2249,78.231
Pervomaiskyi,Kharkivska Oblast,Ukraine,49.3869,36.2142
Bugarama,Western Province,Rwanda,-2.6972,29.0083
San Roque,Northern Samar,Philippines,12.533,124.867
Condega,Estelí,Nicaragua,13.3617,-86.3972
Mundi,Madhya Pradesh,India,22.07,76.5
Selargius,Sardegna,Italy,39.2537,9.1606
São Luís de Montes Belos,Goiás,Brazil,-16.525,-50.3719
Soledade,Rio Grande do Sul,Brazil,-28.8178,-52.51
Heesch,Noord-Brabant,Netherlands,51.7333,5.5333
Sheohar,Bih?r,India,26.52,85.3
Uychi,Namangan,Uzbekistan,41.0294,71.8483
Ambalavao,Fianarantsoa,Madagascar,-21.8333,46.9333
Nelson,Lancashire,United Kingdom,53.8346,-2.218
Tacuba,Ahuachapán,El Salvador,13.9,-89.9333
Meschede,North Rhine-Westphalia,Germany,51.35,8.2833
Waltrop,North Rhine-Westphalia,Germany,51.6167,7.3833
Irará,Bahia,Brazil,-12.05,-38.7669
Villa Regina,Río Negro,Argentina,-39.1,-67.0667
Culemborg,Gelderland,Netherlands,51.95,5.2333
Saint-Étienne-du-Rouvray,Normandie,France,49.3786,1.105
Hengchun,Pingtung,Taiwan,22,120.75
Gongyefu,Inner Mongolia,China,41.8378,118.5011
Chikuzen,Fukuoka,Japan,33.457,130.5952
Malème Hodar,Kaffrine,Senegal,14.0883,-15.2944
Werne an der Lippe,North Rhine-Westphalia,Germany,51.6667,7.6167
Saalfeld,Thuringia,Germany,50.65,11.3667
Campo Alegre de Lourdes,Bahia,Brazil,-9.5158,-43.0108
Canosa di Puglia,Puglia,Italy,41.2167,16.0667
Jalawl?’,Diy?lá,Iraq,34.2719,45.1681
Nan’ao,Hebei,China,38.5162,114.5648
Ambinanitelo,Toamasina,Madagascar,-15.35,49.5833
Ibr?h?mpatnam,Andhra Pradesh,India,16.6056,80.3786
Degeh Bur,Sumal?,Ethiopia,8.2167,43.5667
Devarkonda,Andhra Pradesh,India,16.6919,78.9207
S?ho,Bih?r,India,25.9718,86.1537
Andranomanelatra,Antananarivo,Madagascar,-19.7833,47.1
Casma,Ancash,Peru,-9.4742,-78.3106
?rda,Him?chal Pradesh,India,32.3087,76.5772
Sanford,North Carolina,United States,35.4875,-79.177
Santa Rita,Copán,Honduras,14.8667,-89.1
Buenavista,Bohol,Philippines,10.0833,124.1167
Merzig,Saarland,Germany,49.45,6.6167
Bourgoin-Jallieu,Auvergne-Rhône-Alpes,France,45.5861,5.2736
Monterey,California,United States,36.5919,-121.8808
Pitanga,Paraná,Brazil,-24.7569,-51.7608
Uar Esgudud,Gedo,Somalia,1.2667,41.3833
Baxdo,Galguduud,Somalia,5.7889,47.2267
Sabanilla,Chiapas,Mexico,17.3167,-92.6167
Carpentras,Provence-Alpes-Côte d’Azur,France,44.0558,5.0489
Bourèm Guindou,Gao,Mali,16.9004,-0.35
Tsitondroina,Fianarantsoa,Madagascar,-21.3,45.9833
Asipovichy,Mahilyowskaya Voblasts’,Belarus,53.2933,28.4756
Evaz,F?rs,Iran,27.76,54.0072
Vernon,Connecticut,United States,41.8364,-72.4606
East Lake-Orient Park,Florida,United States,27.997,-82.3653
Pitou,Changhua,Taiwan,23.8775,120.4706
Kelkheim (Taunus),Hesse,Germany,50.1378,8.4497
San Lucas Sacatepéquez,Sacatepéquez,Guatemala,14.6095,-90.6568
Leduc,Alberta,Canada,53.2594,-113.5492
Balabagan,Lanao del Sur,Philippines,7.5333,124.1167
Dala,Lunda-Sul,Angola,-11.0342,20.2036
Sint-Michielsgestel,Noord-Brabant,Netherlands,51.6433,5.3586
Southgate,Michigan,United States,42.2047,-83.2057
Murl?ganj,Bih?r,India,25.9,86.98
Hengshuicun,Guangdong,China,22.3674,111.4105
Arlon,Wallonia,Belgium,49.6833,5.8167
Eastern Goleta Valley,California,United States,34.4448,-119.7879
Pattikonda,Andhra Pradesh,India,15.4,77.5167
Santana do Acaraú,Ceará,Brazil,-3.4608,-40.2119
Izegem,Flanders,Belgium,50.9172,3.215
Esmeralda,Camagüey,Cuba,21.8561,-78.1114
Tönisvorst,North Rhine-Westphalia,Germany,51.3208,6.4931
Carinhanha,Bahia,Brazil,-14.305,-43.765
Vyshhorod,Kyivska Oblast,Ukraine,50.5833,30.4853
Giannitsá,Kentrikí Makedonía,Greece,40.7833,22.4
All?ru,Andhra Pradesh,India,15.1317,78.5131
Pignon,Nord,Haiti,19.3333,-72.1167
Paripiranga,Bahia,Brazil,-10.6878,-37.8619
Oosterend,Fryslân,Netherlands,53.0036,6.0664
Puente-Genil,Andalusia,Spain,37.3833,-4.7667
Fresno,Tolima,Colombia,5.1556,-75.0403
Schwelm,North Rhine-Westphalia,Germany,51.2667,7.2667
San Jacinto,Masbate,Philippines,12.5683,123.7336
Santiago de Baney,Bioko Norte,Equatorial Guinea,3.7,8.9167
Zamboanguita,Negros Oriental,Philippines,9.1,123.199
Benito Soliven,Isabela,Philippines,16.9833,121.95
Dzyarzhynsk,Minskaya Voblasts’,Belarus,53.6833,27.1333
General Alvear,Mendoza,Argentina,-34.9667,-67.7
Casa Branca,São Paulo,Brazil,-21.7739,-47.0858
San Rafael,Veracruz,Mexico,20.1889,-96.8658
Ancón,Panamá,Panama,8.97,-79.55
Meißen,Saxony,Germany,51.1667,13.4833
Mandal?,Diy?lá,Iraq,33.7333,45.55
Inagawa,Hy?go,Japan,34.8951,135.3761
Zhangguzhuang,Hebei,China,38.0584,115.2891
Chamblee,Georgia,United States,33.8842,-84.3007
Raytown,Missouri,United States,38.9944,-94.4641
Villa Dolores,Córdoba,Argentina,-31.9333,-65.2
Leonding,Oberösterreich,Austria,48.2792,14.2528
P?rdi,Gujar?t,India,20.52,72.95
Xalatlaco,México,Mexico,19.1811,-99.4164
Aral,,Kazakhstan,46.7833,61.6667
Tequisquiapan,Querétaro,Mexico,20.5206,-99.8958
Villa Gesell,Buenos Aires,Argentina,-37.2556,-56.9681
Mocajuba,Pará,Brazil,-2.5839,-49.5069
Nep?nagar,Madhya Pradesh,India,21.4558,76.4494
Carney,Maryland,United States,39.405,-76.5235
San Luis,Aurora,Philippines,15.7167,121.5167
Algonquin,Illinois,United States,42.1629,-88.3159
Changzhi,Pingtung,Taiwan,22.6833,120.5333
K?n?k,?zmir,Turkey,39.0939,27.3767
Savanette,Ouest,Haiti,18.6833,-72.05
Vaihingen an der Enz,Baden-Württemberg,Germany,48.9328,8.9564
N’Gaous,Batna,Algeria,35.555,5.6106
Capim,Pará,Brazil,-1.675,-47.775
L?kheri,R?jasth?n,India,25.67,76.17
Heywood,Rochdale,United Kingdom,53.59,-2.219
Comiso,Sicilia,Italy,36.95,14.6
Olocuilta,La Paz,El Salvador,13.5667,-89.1167
Kabalo,Tanganyika,Congo (Kinshasa),-6.05,26.9167
Hosdurga,Karn?taka,India,13.7963,76.2841
Landsberg,Bavaria,Germany,48.0478,10.8989
Purificación,Tolima,Colombia,3.8667,-74.9333
Dedovsk,Moskovskaya Oblast’,Russia,55.85,37.1167
Rota,Andalusia,Spain,36.6167,-6.35
Mbanga,Littoral,Cameroon,4.5092,9.5681
Nauhata,Bih?r,India,25.9971,86.4887
Rietberg,North Rhine-Westphalia,Germany,51.8,8.4333
Mahón,Balearic Islands,Spain,39.8894,4.2642
Antsampandrano,Antananarivo,Madagascar,-19.9167,47.5667
Pasuquin,Ilocos Norte,Philippines,18.3342,120.6183
Nanga Eboko,Centre,Cameroon,4.6708,12.3731
Bella Vista,Arkansas,United States,36.4667,-94.2707
Vadakku Valliy?r,Tamil N?du,India,8.3833,77.65
Swarz?dz,Wielkopolskie,Poland,52.4083,17.0714
Pilón,Granma,Cuba,19.9053,-77.3208
Gloucester,Massachusetts,United States,42.626,-70.6897
Hattersheim,Hesse,Germany,50.0722,8.4864
Crofton,Maryland,United States,39.0144,-76.68
J?mai,Madhya Pradesh,India,22.1964,78.5919
Petrich,Blagoevgrad,Bulgaria,41.3953,23.2069
Rhennouch,Gabès,Tunisia,33.93,10.07
Misilmeri,Sicilia,Italy,38.0333,13.45
Igarapava,São Paulo,Brazil,-20.0383,-47.7469
Parabiago,Lombardy,Italy,45.5583,8.9477
Flandes,Tolima,Colombia,4.2833,-74.8
Manjo,Littoral,Cameroon,4.85,9.8167
Artëmovskiy,Sverdlovskaya Oblast’,Russia,57.3564,61.8711
Alushta,"Krym, Avtonomna Respublika",Ukraine,44.6672,34.3978
Rancharia,São Paulo,Brazil,-22.2289,-50.8928
Brecht,Flanders,Belgium,51.35,4.6333
Zaltbommel,Gelderland,Netherlands,51.8,5.25
Santiago do Cacém,Setúbal,Portugal,38.0167,-8.7
Spinea,Veneto,Italy,45.4931,12.1606
Ban Bang Khu Wat,Pathum Thani,Thailand,13.9576,100.4903
Atascadero,California,United States,35.4827,-120.6858
Alquízar,Artemisa,Cuba,22.8067,-82.5828
Calimete,Matanzas,Cuba,22.5339,-80.9097
Bonou,Ouémé,Benin,6.9,2.45
Shuangtian,Guangdong,China,22.864,114.5443
Carmo do Paranaíba,Minas Gerais,Brazil,-19.0008,-46.3158
Mangdongshan,Yunnan,China,24.1169,98.3085
Labasa,Macuata,Fiji,-16.4311,179.3703
Redondela,Galicia,Spain,42.2833,-8.6167
Central,Louisiana,United States,30.5593,-91.0369
Chikn?yakanhalli,Karn?taka,India,13.4161,76.6206
Mashan,Shanxi,China,37.0017,111.8933
Bayramiç,Çanakkale,Turkey,39.8128,26.61
Atbasar,,Kazakhstan,51.8,68.3333
Xinmin,Guizhou,China,25.4831,104.8416
Vattalkundu,Tamil N?du,India,10.163,77.758
Piraju,São Paulo,Brazil,-23.1936,-49.3839
Kitaakita,Akita,Japan,40.226,140.3708
Vallentuna,Stockholm,Sweden,59.5333,18.0833
Asha,Chelyabinskaya Oblast’,Russia,55,57.2667
Bosanska Krupa,"Bosnia and Herzegovina, Federation of",Bosnia and Herzegovina,44.8833,16.15
Ozumba,México,Mexico,19.0392,-98.7936
Manticao,Misamis Oriental,Philippines,8.4042,124.2867
Paraparaumu,Wellington,New Zealand,-40.9167,175.0167
Licab,Nueva Ecija,Philippines,15.54,120.7619
Brunssum,Limburg,Netherlands,50.95,5.9667
South Ubian,Tawi-Tawi,Philippines,5.1833,120.4833
Toksun,Xinjiang,China,42.7918,88.6536
Sumilao,Bukidnon,Philippines,8.3281,124.9783
Matinhos,Paraná,Brazil,-25.8178,-48.5428
San Agustín Chahal,Alta Verapaz,Guatemala,15.75,-89.5667
North Cowichan,British Columbia,Canada,48.8236,-123.7192
Gotse Delchev,Blagoevgrad,Bulgaria,41.5667,23.7333
Nowy Dwór Mazowiecki,Mazowieckie,Poland,52.4333,20.7167
New Smyrna Beach,Florida,United States,29.0249,-80.9652
Kumalarang,Zamboanga del Sur,Philippines,7.7478,123.1442
Winter Park,Florida,United States,28.5989,-81.3442
Arniquet,Sud,Haiti,18.15,-73.8833
Orchard Park,New York,United States,42.7516,-78.7455
Eagle,Idaho,United States,43.7223,-116.3866
Tournefeuille,Occitanie,France,43.5853,1.3442
Banning,California,United States,33.946,-116.8992
B?glung,,Nepal,28.2667,83.6
Albany,Western Australia,Australia,-35.0228,117.8814
Demb? Dolo,Orom?ya,Ethiopia,8.5333,34.8
Güstrow,Mecklenburg-Western Pomerania,Germany,53.7939,12.1764
?tmak?r,Andhra Pradesh,India,14.6167,79.6167
Kottakota,Andhra Pradesh,India,13.6573,78.2625
Lavezares,Northern Samar,Philippines,12.5333,124.3333
Juchitepec,México,Mexico,19.0997,-98.8792
Uttamap?laiyam,Tamil N?du,India,9.8,77.3333
Yangshuling,Hebei,China,40.9942,118.8791
Antsahalava,Antananarivo,Madagascar,-19.5833,47.4667
Oelde,North Rhine-Westphalia,Germany,51.8333,8.15
M?dbidri,Karn?taka,India,12.9101,75.003
Riesa,Saxony,Germany,51.3081,13.2939
L?dwa,Hary?na,India,29.9958,77.04
East Windsor,New Jersey,United States,40.2606,-74.5295
Poás,Alajuela,Costa Rica,10.106,-84.2475
Sevenoaks,Kent,United Kingdom,51.2781,0.1874
Königsbrunn,Bavaria,Germany,48.2689,10.8908
Son?mukhi,West Bengal,India,23.3,87.42
Khunti,Jh?rkhand,India,23.014,85.2724
Garfield Heights,Ohio,United States,41.4199,-81.6038
Winnenden,Baden-Württemberg,Germany,48.8764,9.3978
Bad Zwischenahn,Lower Saxony,Germany,53.1836,8.0097
Mahendragarh,Hary?na,India,28.28,76.15
Santo Domingo,Ilocos Sur,Philippines,17.6414,120.4108
Figuil,Nord,Cameroon,9.7667,13.9667
Udaipur,R?jasth?n,India,27.7289,75.4716
Garchitorena,Camarines Sur,Philippines,13.8833,123.7
Johnston,Rhode Island,United States,41.8274,-71.5202
Chichaoua,Marrakech-Safi,Morocco,31.5333,-8.7667
Budaka,Tororo,Uganda,1.0167,33.945
Nakrekal,Andhra Pradesh,India,17.1667,79.4333
Ja‘?r,Abyan,Yemen,13.2231,45.3056
Danville,Illinois,United States,40.1426,-87.6111
Takanezawa,Tochigi,Japan,36.631,139.9865
Burton,Michigan,United States,42.9974,-83.6175
McCandless,Pennsylvania,United States,40.5836,-80.0283
Riihimäki,Kanta-Häme,Finland,60.7333,24.7667
Nazaré,Bahia,Brazil,-13.035,-39.0139
Pueblo Nuevo Viñas,Santa Rosa,Guatemala,14.2333,-90.4667
Hobart,Indiana,United States,41.514,-87.2729
Buenos Aires,Puntarenas,Costa Rica,9.1985,-83.2816
Fleming Island,Florida,United States,30.0988,-81.7124
Fountain,Colorado,United States,38.6886,-104.6829
Texarkana,Arkansas,United States,33.436,-93.9959
Schwandorf,Bavaria,Germany,49.3283,12.11
Munsan,Gyeonggi,South Korea,37.8529,126.7848
Oslob,Cebu,Philippines,9.55,123.4
Monfalcone,Friuli Venezia Giulia,Italy,45.8,13.5333
Fritissa,Fès-Meknès,Morocco,33.6167,-3.55
Nieuwkoop,Zuid-Holland,Netherlands,52.1833,4.7667
Orlová,Moravskoslezský Kraj,Czechia,49.8452,18.4302
T?mi,Nagano,Japan,36.3594,138.3304
Desenzano del Garda,Lombardy,Italy,45.4689,10.535
Maddagiri,Karn?taka,India,13.66,77.21
Hisor,Nohiyahoi Tobei Jumhurí,Tajikistan,38.5264,68.5381
Xiaobazi,Guizhou,China,27.3401,105.502
Br?hmana Periya Agrah?ram,Tamil N?du,India,11.369,77.7063
Timizart,Tizi Ouzou,Algeria,36.8,4.2667
East Fishkill,New York,United States,41.5567,-73.7824
Rösrath,North Rhine-Westphalia,Germany,50.9,7.1833
Likino-Dulevo,Moskovskaya Oblast’,Russia,55.7167,38.95
Reddish,Stockport,United Kingdom,53.4383,-2.1613
Ans,Wallonia,Belgium,50.6625,5.52
Poggibonsi,Tuscany,Italy,43.4667,11.15
Bulung’ur Shahri,Samarqand,Uzbekistan,39.76,67.27
Phuntsholing,Chhukha,Bhutan,26.85,89.3833
Kavajë,Tiranë,Albania,41.1842,19.5619
Vinaroz,Valencia,Spain,40.4686,0.4736
Windsor,Connecticut,United States,41.871,-72.6736
Fridley,Minnesota,United States,45.0841,-93.2595
Gyula,Békés,Hungary,46.65,21.2833
Kiskunfélegyháza,Bács-Kiskun,Hungary,46.7052,19.85
Matthews,North Carolina,United States,35.1195,-80.7101
Kamal?puram,Karn?taka,India,15.3044,76.4765
Capim Grosso,Bahia,Brazil,-11.3808,-40.0128
Lakewood Ranch,Florida,United States,27.4185,-82.3948
L?merd,F?rs,Iran,27.3423,53.1768
Parsa,Bih?r,India,26.0021,84.5979
Ath,Wallonia,Belgium,50.6167,3.7667
Sexmoan,Pampanga,Philippines,14.9333,120.6167
Kostomuksha,Kareliya,Russia,64.5833,30.6
Jacksonville,Arkansas,United States,34.8807,-92.1304
Ra’s al ‘Ayn,Al ?asakah,Syria,36.8503,40.0706
Schererville,Indiana,United States,41.4861,-87.4442
Sopó,Cundinamarca,Colombia,4.9167,-73.9333
Northampton,Massachusetts,United States,42.3266,-72.6745
??r?n,?am?h,Syria,35.2897,36.7433
Benhao,Hainan,China,18.6122,109.9587
Shibushi,Kagoshima,Japan,31.5,131.05
Erie,Colorado,United States,40.0404,-105.0399
Wellesley,Massachusetts,United States,42.3043,-71.2855
Fitchburg,Wisconsin,United States,42.9859,-89.4255
P?lp?,,Nepal,27.8667,83.55
Agui,Aichi,Japan,34.9329,136.9153
Quivicán,Mayabeque,Cuba,22.8247,-82.3558
Prainha,Pará,Brazil,-1.8,-53.48
Matouying,Hebei,China,39.2922,118.8143
Hazleton,Pennsylvania,United States,40.9505,-75.9725
Novaya Usman’,Voronezhskaya Oblast’,Russia,51.6439,39.4103
Kail?ras,Madhya Pradesh,India,26.305,77.616
Paragould,Arkansas,United States,36.0555,-90.5149
Dapa,Surigao del Norte,Philippines,9.7578,126.0528
Boxmeer,Noord-Brabant,Netherlands,51.65,5.95
Hinunangan,Southern Leyte,Philippines,10.4,125.2
Gragnano,Campania,Italy,40.6957,14.5154
R?ikot,Punjab,India,30.65,75.6
Divnogorsk,Krasnoyarskiy Kray,Russia,55.9594,92.3619
Mondragone,Campania,Italy,41.1,13.8833
Glenville,New York,United States,42.8869,-73.9925
Carmona,Andalusia,Spain,37.4667,-5.6333
Orange,Provence-Alpes-Côte d’Azur,France,44.1383,4.8097
Capitán Bermúdez,Santa Fe,Argentina,-32.8167,-60.7167
Northeim,Lower Saxony,Germany,51.7067,10.0011
Namaacha,Maputo,Mozambique,-25.9667,32.0333
Khmilnyk,Vinnytska Oblast,Ukraine,49.5569,27.9572
Plaine du Nord,Nord,Haiti,19.6833,-72.2667
Duzhuang,Hebei,China,40.0121,119.5262
Poona-Piagapo,Lanao del Norte,Philippines,8.0833,124.0833
Brétigny-sur-Orge,Île-de-France,France,48.6114,2.3059
Floresta,Pernambuco,Brazil,-8.6008,-38.5678
Seguin,Texas,United States,29.5891,-97.9676
Blankenfelde,Brandenburg,Germany,52.35,13.4
Anadia,Aveiro,Portugal,40.4333,-8.4333
Bühl,Baden-Württemberg,Germany,48.6953,8.135
Moñitos,Córdoba,Colombia,9.2503,-76.1325
Bethany,Oregon,United States,45.5614,-122.837
Carmagnola,Piedmont,Italy,44.85,7.7167
Truskavets,Lvivska Oblast,Ukraine,49.2806,23.505
San Marcos,Carazo,Nicaragua,11.9081,-86.2025
Jimenez,Misamis Occidental,Philippines,8.3333,123.8333
Kaminoyama,Yamagata,Japan,38.1496,140.2679
Lugus,Sulu,Philippines,5.7,120.8167
Cañada de Gómez,Santa Fe,Argentina,-32.8167,-61.4
Shiqiao,Gansu,China,34.1418,105.1214
Fundão,Castelo Branco,Portugal,40.1333,-7.5
Viacha,La Paz,Bolivia,-16.6533,-68.3017
Shotley Bridge,Durham,United Kingdom,54.87,-1.86
Ikaruga,Nara,Japan,34.6088,135.7306
Fandriana,Fianarantsoa,Madagascar,-20.2333,47.3833
Tabuleiro do Norte,Ceará,Brazil,-5.2481,-38.13
Amarpur,Bih?r,India,25.0397,86.9025
Prado,Bahia,Brazil,-17.3408,-39.2208
Deodrug,Karn?taka,India,16.4167,76.9341
Kirkwood,Missouri,United States,38.5788,-90.4203
Sherobod,Surxondaryo,Uzbekistan,37.6667,67
Winterswijk,Gelderland,Netherlands,51.9667,6.7167
Garupá,Misiones,Argentina,-27.4833,-55.8333
Bethlehem,,West Bank,31.7031,35.1956
Aipe,Huila,Colombia,3.2167,-75.2333
Patjirwa,Bih?r,India,26.8084,84.3847
West Windsor,New Jersey,United States,40.2897,-74.6266
Cottica,Sipaliwini,Suriname,3.8542,-54.2281
Ciying,Yunnan,China,25.3595,103.9143
Santa Quitéria do Maranhão,Maranhão,Brazil,-3.5158,-42.5469
Falkenberg,Halland,Sweden,56.9053,12.4911
Nalb?ri,Assam,India,26.445,91.44
Shaker Heights,Ohio,United States,41.4744,-81.5496
Reinbek,Schleswig-Holstein,Germany,53.5089,10.2483
Pontedera,Tuscany,Italy,43.6625,10.6328
Aleysk,Altayskiy Kray,Russia,52.5,82.7833
Ituberá,Bahia,Brazil,-13.7319,-39.1489
Goriar,Bih?r,India,25.5513,87.2046
Oktyabr’sk,,Kazakhstan,49.4556,57.4161
Kakiri,Wakiso,Uganda,0.42,32.39
La Concordia,Esmeraldas,Ecuador,-0.0067,-79.3958
Sant’Anastasia,Campania,Italy,40.8667,14.4
Perry Hall,Maryland,United States,39.4068,-76.478
Evesham,Worcestershire,United Kingdom,52.092,-1.947
Primero de Enero,Ciego de Ávila,Cuba,21.9453,-78.4189
Gonglang,Yunnan,China,24.8391,100.3122
San Cristóbal,Artemisa,Cuba,22.7169,-83.0511
Braço do Norte,Santa Catarina,Brazil,-28.275,-49.1658
Reda,Pomorskie,Poland,54.6167,18.35
Glória do Goitá,Pernambuco,Brazil,-7.9992,-35.2911
Kodumur,Andhra Pradesh,India,15.6833,77.7833
Cyangugu,Western Province,Rwanda,-2.4833,28.8967
Bogdanovich,Sverdlovskaya Oblast’,Russia,56.7803,62.0494
Catandica,Manica,Mozambique,-18.0564,33.1747
Mad?nat Z?yid,Ab? Z?aby,United Arab Emirates,23.6522,53.6536
Springe,Lower Saxony,Germany,52.2167,9.55
Laplace,Louisiana,United States,30.0731,-90.4758
Magna,Utah,United States,40.7634,-112.1599
K?sh?,Yamanashi,Japan,35.7043,138.7294
Ban Phai,Khon Kaen,Thailand,16.073,102.7362
Gates,New York,United States,43.1514,-77.713
Old Harbour,Saint Catherine,Jamaica,17.9333,-77.1167
Laranjal Paulista,São Paulo,Brazil,-23.0118,-47.8657
Paw?yan,Uttar Pradesh,India,28.0667,80.1
Chambly,Quebec,Canada,45.4311,-73.2873
Baixo Guandu,Espírito Santo,Brazil,-19.5189,-41.0158
Tabuelan,Cebu,Philippines,10.85,123.9
